YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,3,4,3,UA,1635,EWR,PHX,1529,1555,26,340,335,312,2133,1930,21,0,0,null,0,0,21,0,0
2015,3,4,3,DL,1144,DTW,DCA,1530,1600,30,85,75,61,405,1715,20,0,0,null,0,0,3,17,0
2015,3,4,3,US,1777,DCA,RSW,1530,1547,17,166,171,133,892,1838,22,0,0,null,5,0,3,14,0
2015,3,4,3,EV,5665,JAN,IAH,1534,1657,83,81,87,67,351,1824,89,0,0,null,6,0,0,83,0
2015,3,4,3,US,1888,FLL,PHL,1540,1618,38,162,178,150,992,1916,54,0,0,null,54,0,0,0,0
2015,3,4,3,OO,6225,ORD,DFW,1545,1552,7,160,173,145,802,1845,20,0,0,null,13,0,0,7,0
2015,3,4,3,US,772,SJU,PHL,1550,1612,22,240,247,233,1576,1919,29,0,0,null,7,0,22,0,0
2015,3,4,3,WN,1026,AUS,ELP,1550,1642,52,100,98,81,528,1720,50,0,0,null,0,0,14,36,0
2015,3,4,3,OO,6446,DEN,ASE,1552,1626,34,48,66,49,125,1732,52,0,0,null,18,0,0,0,34
2015,3,4,3,DL,2021,DTW,PHX,1558,1557,-1,258,276,258,1671,1833,17,0,0,null,17,0,0,0,0
2015,3,4,3,F9,184,DEN,OKC,1609,1643,34,85,90,72,495,1913,39,0,0,null,39,0,0,0,0
2015,3,4,3,UA,298,EWR,ATL,1618,1730,72,152,153,130,746,2003,73,0,0,null,1,0,34,38,0
2015,3,4,3,MQ,3008,IND,ORD,1625,1632,7,70,89,39,177,1701,26,0,0,null,19,0,0,7,0
2015,3,4,3,DL,1251,CVG,ATL,1634,1632,-2,94,112,67,373,1824,16,0,0,null,16,0,0,0,0
2015,3,4,3,OO,6408,EUG,SFO,1638,1710,32,94,81,67,451,1831,19,0,0,null,0,0,0,19,0
2015,3,4,3,OO,5595,TUS,DEN,1700,1733,33,122,122,102,639,1935,33,0,0,null,0,0,33,0,0
2015,3,4,3,AA,1613,SJU,MIA,1701,1754,53,179,161,137,1045,1935,35,0,0,null,0,0,0,35,0
2015,3,4,3,DL,2056,MSY,LGA,1710,1832,82,172,153,137,1183,2205,63,0,0,null,0,0,1,62,0
2015,3,4,3,HA,5,LAS,HNL,1710,1720,10,395,419,396,2762,2219,34,0,0,null,0,0,34,0,0
2015,3,4,3,DL,1277,MSY,ATL,1715,1810,55,93,77,56,425,2027,39,0,0,null,0,0,1,38,0
2015,3,4,3,UA,1579,IAD,ORD,1715,1740,25,138,138,98,589,1858,25,0,0,null,0,0,25,0,0
2015,3,4,3,MQ,3203,ORD,CLE,1715,2120,245,73,69,43,315,2329,241,0,0,null,0,0,78,163,0
2015,3,4,3,AA,95,JFK,SAN,1720,1737,17,380,387,363,2446,2104,24,0,0,null,7,0,17,0,0
2015,3,4,3,WN,2958,SLC,PHX,1720,1754,34,95,85,70,507,1919,24,0,0,null,0,0,2,22,0
2015,3,4,3,EV,4250,IAD,MCI,1723,1720,-3,175,213,187,926,1953,35,0,0,null,35,0,0,0,0
2015,3,4,3,DL,1328,PHL,DTW,1725,1811,46,100,105,80,453,1956,51,0,0,null,13,0,5,33,0
2015,3,4,3,EV,5482,CRW,ATL,1730,1847,77,86,80,62,363,2007,71,0,0,null,0,0,0,71,0
2015,3,4,3,EV,4957,CLE,LGA,1736,1952,136,88,103,69,419,2135,151,0,0,null,15,0,136,0,0
2015,3,4,3,DL,1549,MSP,ATL,1740,1747,7,150,168,128,907,2135,25,0,0,null,18,0,7,0,0
2015,3,4,3,WN,4463,MSY,MDW,1740,1811,31,140,128,107,825,2019,19,0,0,null,0,0,4,15,0
2015,3,4,3,UA,338,SLC,DEN,1740,1752,12,90,101,58,391,1933,23,0,0,null,11,0,12,0,0
2015,3,4,3,WN,993,BWI,GSP,1745,1818,33,100,97,76,426,1955,30,0,0,null,0,0,6,24,0
2015,3,4,3,B6,603,BOS,PHX,1752,1756,4,354,396,362,2300,2232,46,0,0,null,42,0,4,0,0
2015,3,4,3,WN,42,DAL,PHX,1800,1823,23,160,157,138,879,2000,20,0,0,null,0,0,18,2,0
2015,3,4,3,MQ,3349,LGA,LIT,1800,1756,-4,164,206,180,1085,2022,38,0,0,null,38,0,0,0,0
2015,3,4,3,WN,1123,BWI,MCO,1805,1951,106,145,134,115,787,2205,95,0,0,null,0,0,14,81,0
2015,3,4,3,EV,3962,SDF,ORD,1809,1800,-9,85,118,56,287,1858,24,0,0,null,24,0,0,0,0
2015,3,4,3,AS,769,BOS,SAN,1810,1802,-8,400,438,398,2588,2220,30,0,0,null,30,0,0,0,0
2015,3,4,3,WN,2290,EWR,MDW,1825,1850,25,155,158,135,711,2028,28,0,0,null,3,0,16,9,0
2015,3,4,3,F9,705,MSY,DEN,1834,2109,155,171,169,150,1062,2258,153,0,0,null,10,0,12,131,0
2015,3,4,3,UA,458,DEN,BZN,1845,1923,38,111,98,83,524,2101,25,0,0,null,0,0,25,0,0
2015,3,4,3,WN,2684,DAL,MCO,1850,1924,34,145,147,119,973,2251,36,0,0,null,2,0,0,1,33
2015,3,4,3,DL,2476,ATL,MSY,1855,1903,8,97,104,74,425,1947,15,0,0,null,7,0,0,8,0
2015,3,4,3,WN,4588,PHL,MDW,1855,2220,205,155,138,117,668,2338,188,0,0,null,0,0,0,188,0
2015,3,4,3,WN,4631,ATL,LGA,1900,1924,24,125,128,102,762,2132,27,0,0,null,3,0,11,13,0
2015,3,4,3,WN,1225,LAS,PHX,1900,2003,63,70,53,41,255,2156,46,0,0,null,0,0,42,4,0
2015,3,4,3,UA,1044,EWR,SAN,1902,1956,54,376,349,327,2425,2245,27,0,0,null,0,0,27,0,0
2015,3,4,3,B6,1446,CLT,BOS,1903,1931,28,123,120,93,728,2131,25,0,0,null,0,0,2,23,0
2015,3,4,3,EV,4330,IAH,RIC,1904,1945,41,157,159,127,1157,2324,43,0,0,null,2,0,7,34,0
2015,3,4,3,OO,5246,IAH,OMA,1907,1947,40,132,117,91,781,2144,25,0,0,null,0,0,0,25,0
2015,3,4,3,AA,1559,ORD,MIA,1910,1950,40,183,177,154,1197,2347,34,0,0,null,0,0,0,34,0
2015,3,4,3,WN,960,MDW,SAT,1920,1935,15,180,202,186,1036,2257,37,0,0,null,22,0,15,0,0
2015,3,4,3,WN,1983,CMH,STL,1945,1952,7,90,118,77,409,2050,35,0,0,null,28,0,0,7,0
2015,3,4,3,B6,1282,RIC,BOS,1949,2120,91,88,83,67,474,2243,86,0,0,null,0,0,32,54,0
2015,3,4,3,WN,243,BWI,CHS,1950,2013,23,100,98,75,472,2151,21,0,0,null,0,0,0,21,0
2015,3,4,3,UA,1137,AUS,DEN,1952,2018,26,135,124,109,775,2122,15,0,0,null,0,0,7,8,0
2015,3,4,3,WN,766,STL,MDW,1955,1955,0,65,90,39,251,2125,25,0,0,null,25,0,0,0,0
2015,3,4,3,WN,810,GSP,BWI,1955,2020,25,80,80,68,426,2140,25,0,0,null,0,0,0,25,0
2015,3,4,3,DL,2339,DCA,ATL,2000,2025,25,117,107,88,547,2212,15,0,0,null,0,0,5,10,0
2015,3,4,3,EV,2536,DFW,MLU,2000,2001,1,64,113,44,293,2154,50,0,0,null,49,0,1,0,0
2015,3,4,3,OO,4636,SLC,GJT,2000,2030,30,56,55,35,216,2125,29,0,0,null,0,0,29,0,0
2015,3,4,3,MQ,3203,CLE,ORD,2005,2358,233,95,89,73,315,27,227,0,0,null,0,0,0,227,0
2015,3,4,3,OO,4443,CVG,MKE,2010,2027,17,82,137,56,318,2144,72,0,0,null,55,0,0,0,17
2015,3,4,3,HA,307,KOA,HNL,2015,2106,51,43,52,36,163,2158,60,0,0,null,0,0,60,0,0
2015,3,4,3,F9,242,DEN,IAH,2025,2207,102,133,136,118,862,123,105,0,0,null,30,0,0,75,0
2015,3,4,3,B6,760,PHL,BOS,2035,2147,72,74,76,53,280,2303,74,0,0,null,2,0,1,71,0
2015,3,4,3,WN,4669,MCI,HOU,2035,2050,15,125,129,116,666,2259,19,0,0,null,4,0,0,15,0
2015,3,4,3,VX,810,SFO,PDX,2045,2105,20,100,95,81,550,2240,15,0,0,null,0,0,15,0,0
2015,3,4,3,AS,624,PDX,LAS,2055,2128,33,122,125,101,763,2333,36,0,0,null,3,0,33,0,0
2015,3,4,3,B6,499,LGA,MCO,2100,2159,59,166,158,139,950,37,51,0,0,null,0,0,51,0,0
2015,3,4,3,EV,2568,DFW,CRP,2100,2100,0,74,124,67,354,2304,50,0,0,null,50,0,0,0,0
2015,3,4,3,MQ,3455,MIA,BHM,2104,2117,13,125,134,107,661,2231,22,0,0,null,9,0,13,0,0
2015,3,4,3,UA,1687,IAH,SAN,2105,2148,43,215,188,173,1303,2256,16,0,0,null,0,0,6,10,0
2015,3,4,3,EV,5905,ORD,LAN,2105,2200,55,58,49,30,179,2349,46,0,0,null,0,0,0,46,0
2015,3,4,3,WN,2168,BUR,OAK,2110,2135,25,70,62,49,325,2237,17,0,0,null,0,0,0,17,0
2015,3,4,3,DL,2104,ATL,VPS,2220,645,505,75,92,65,250,717,522,0,0,null,17,0,0,0,505
2015,3,4,3,DL,2368,PDX,DTW,2255,2337,42,249,239,221,1953,636,32,0,0,null,0,0,0,32,0
2015,3,5,4,DL,806,SFO,MSP,15,59,44,212,209,193,1589,628,41,0,0,null,0,0,41,0,0
2015,3,5,4,US,1879,PIT,CLT,515,509,-6,93,149,64,366,738,50,0,0,null,50,0,0,0,0
2015,3,5,4,WN,153,PVD,MDW,545,601,16,175,188,157,842,809,29,0,0,null,13,0,0,0,16
2015,3,5,4,EV,4947,SBN,ATL,600,556,-4,114,198,120,566,914,80,0,0,null,80,0,0,0,0
2015,3,5,4,NK,624,DEN,ORD,600,738,98,145,157,108,888,1115,110,0,0,null,12,0,98,0,0
2015,3,5,4,DL,861,PIT,DTW,605,614,9,69,93,38,201,747,33,0,0,null,24,0,0,0,9
2015,3,5,4,WN,210,SMF,PHX,610,631,21,110,105,90,647,916,16,0,0,null,0,0,16,0,0
2015,3,5,4,WN,1024,PVD,MCO,615,739,84,200,196,167,1072,1055,80,0,0,null,0,0,80,0,0
2015,3,5,4,MQ,3366,ATL,LGA,625,659,34,125,138,99,762,917,47,0,0,null,13,0,34,0,0
2015,3,5,4,AA,307,LGA,ORD,630,627,-3,164,186,149,733,833,19,0,0,null,19,0,0,0,0
2015,3,5,4,EV,4735,CLE,MKE,631,621,-10,91,131,69,328,732,30,0,0,null,30,0,0,0,0
2015,3,5,4,WN,561,DAL,MDW,635,649,14,145,186,95,793,955,55,0,0,null,41,0,14,0,0
2015,3,5,4,F9,907,TTN,RDU,640,632,-8,79,114,73,373,826,27,0,0,null,27,0,0,0,0
2015,3,5,4,DL,1324,BNA,ATL,645,1336,411,74,97,46,214,1613,434,0,0,null,23,0,0,0,411
2015,3,5,4,UA,1605,EWR,ORD,657,704,7,157,187,129,719,911,37,0,0,null,30,0,0,0,7
2015,3,5,4,UA,1489,CLE,LAX,700,743,43,319,300,279,2052,943,24,0,0,null,0,0,24,0,0
2015,3,5,4,WN,1044,BWI,DAL,700,656,-4,215,257,215,1209,1013,38,0,0,null,38,0,0,0,0
2015,3,5,4,NK,867,DFW,LAX,710,830,80,202,282,176,1235,1112,160,0,0,null,80,0,0,0,80
2015,3,5,4,DL,2430,ECP,ATL,715,709,-6,69,92,44,240,941,17,0,0,null,17,0,0,0,0
2015,3,5,4,EV,5341,AUS,DTW,720,745,25,173,172,119,1149,1137,24,0,0,null,0,0,24,0,0
2015,3,5,4,US,506,STL,PHX,725,1028,183,227,190,175,1262,1238,146,0,0,null,0,0,146,0,0
2015,3,5,4,WN,3,DAL,HOU,730,827,57,65,66,48,239,933,58,0,0,null,1,0,57,0,0
2015,3,5,4,OO,5512,AUS,IAH,730,812,42,64,56,30,140,908,34,0,0,null,0,0,34,0,0
2015,3,5,4,NK,695,BWI,LAS,800,757,-3,320,342,304,2106,1039,19,0,0,null,19,0,0,0,0
2015,3,5,4,VX,174,SFO,EWR,815,821,6,315,330,301,2565,1651,21,0,0,null,21,0,0,0,0
2015,3,5,4,AA,385,BNA,DFW,825,852,27,135,165,110,631,1137,57,0,0,null,30,0,0,0,27
2015,3,5,4,B6,49,BOS,SAV,835,831,-4,161,197,148,901,1148,32,0,0,null,32,0,0,0,0
2015,3,5,4,OO,2834,ORD,MKE,835,920,45,53,43,16,67,1003,35,0,0,null,0,0,35,0,0
2015,3,5,4,MQ,3329,CMH,JFK,837,854,17,106,104,72,483,1038,15,0,0,null,0,0,15,0,0
2015,3,5,4,DL,1315,BOS,MCO,840,837,-3,191,227,184,1121,1224,33,0,0,null,33,0,0,0,0
2015,3,5,4,UA,1181,IAH,MCO,845,910,25,131,148,109,854,1238,42,0,0,null,17,0,25,0,0
2015,3,5,4,DL,588,SEA,MSP,900,1115,135,190,183,161,1399,1618,128,0,0,null,0,0,128,0,0
2015,3,5,4,B6,1077,BOS,LAS,905,942,37,360,350,328,2381,1232,27,0,0,null,0,0,26,1,0
2015,3,5,4,UA,1508,ORD,MCO,910,951,41,161,153,135,1005,1324,33,0,0,null,0,0,33,0,0
2015,3,5,4,AS,311,SFO,SEA,915,933,18,120,127,104,679,1140,25,0,0,null,7,0,18,0,0
2015,3,5,4,VX,22,SFO,JFK,920,1243,203,335,361,306,2586,2144,229,0,0,null,203,0,26,0,0
2015,3,5,4,OO,4547,MSP,SDF,930,951,21,121,129,91,604,1300,29,0,0,null,8,0,21,0,0
2015,3,5,4,AS,764,PDX,DCA,945,936,-9,295,371,270,2350,1847,67,0,0,null,67,0,0,0,0
2015,3,5,4,DL,1382,ATL,DEN,947,1007,20,203,203,174,1199,1130,20,0,0,null,0,0,10,10,0
2015,3,5,4,B6,930,RSW,JFK,956,1038,42,164,188,163,1074,1346,66,0,0,null,24,0,17,25,0
2015,3,5,4,B6,886,RDU,JFK,1005,1034,29,89,83,59,427,1157,23,0,0,null,0,0,8,15,0
2015,3,5,4,OO,6200,ORF,ORD,1006,1138,92,146,134,115,717,1252,80,0,0,null,0,0,3,77,0
2015,3,5,4,EV,6136,ORD,CHS,1020,1103,43,132,118,100,760,1401,29,0,0,null,0,0,24,5,0
2015,3,5,4,F9,1060,PHX,ORD,1030,1242,132,200,197,167,1440,1659,129,0,0,null,83,0,0,46,0
2015,3,5,4,WN,12,DAL,MCI,1035,1120,45,85,79,63,460,1239,39,0,0,null,0,0,6,33,0
2015,3,5,4,F9,918,MCO,TTN,1039,1617,338,146,149,113,896,1846,341,0,0,null,53,0,0,109,179
2015,3,5,4,US,720,PHX,CLT,1105,1202,57,233,230,203,1773,1752,54,0,0,null,54,0,0,0,0
2015,3,5,4,NK,394,LAS,PHL,1108,1256,108,273,280,241,2176,2036,115,0,0,null,7,0,0,0,108
2015,3,5,4,DL,1470,CLE,ATL,1113,1125,12,109,114,95,554,1319,17,0,0,null,5,0,12,0,0
2015,3,5,4,WN,940,PDX,DEN,1120,1200,40,145,147,125,991,1527,42,0,0,null,2,0,7,33,0
2015,3,5,4,UA,703,JFK,LAX,1129,1122,-7,377,406,341,2475,1508,22,0,0,null,22,0,0,0,0
2015,3,5,4,EV,4107,PNS,IAH,1136,1153,17,110,117,96,489,1350,24,0,0,null,7,0,1,16,0
2015,3,5,4,EV,5477,ELM,DTW,1137,1206,29,79,90,67,332,1336,40,0,0,null,11,0,0,29,0
2015,3,5,4,UA,1693,IAH,HDN,1145,1209,24,178,184,137,985,1413,30,0,0,null,6,0,11,13,0
2015,3,5,4,UA,1498,DEN,IAD,1150,1158,8,197,214,169,1452,1732,25,0,0,null,17,0,8,0,0
2015,3,5,4,AA,66,SJU,JFK,1151,1144,-7,244,283,256,1598,1527,32,0,0,null,32,0,0,0,0
2015,3,5,4,AA,278,ORD,PHX,1200,1351,111,233,215,198,1440,1626,93,0,0,null,0,0,93,0,0
2015,3,5,4,EV,5413,DTW,MDW,1205,1234,29,73,66,46,228,1240,22,0,0,null,0,0,0,22,0
2015,3,5,4,DL,2214,ATL,GSO,1209,1519,190,77,74,48,306,1633,187,0,0,null,0,0,58,129,0
2015,3,5,4,NK,415,LBE,MYR,1210,1205,-5,89,113,77,456,1358,19,0,0,null,19,0,0,0,0
2015,3,5,4,DL,124,MCO,BOS,1240,1308,28,166,154,129,1121,1542,16,0,0,null,0,0,0,16,0
2015,3,5,4,UA,1750,PHX,DEN,1240,1309,29,108,97,81,602,1446,18,0,0,null,0,0,3,15,0
2015,3,5,4,WN,4541,RDU,MDW,1240,1352,72,125,114,99,632,1446,61,0,0,null,0,0,13,48,0
2015,3,5,4,WN,258,RDU,TPA,1240,1413,93,115,106,94,587,1559,84,0,0,null,0,0,13,71,0
2015,3,5,4,OO,5603,SFO,LAS,1240,1406,86,91,103,74,414,1549,98,0,0,null,12,0,15,71,0
2015,3,5,4,MQ,3145,CMH,JFK,1243,1511,148,107,120,90,483,1711,161,0,0,null,141,0,0,20,0
2015,3,5,4,AA,1180,DFW,SJU,1300,1659,239,264,279,242,2165,2338,254,0,0,null,15,0,50,189,0
2015,3,5,4,DL,1119,MSY,ATL,1305,1350,45,89,95,57,425,1625,51,0,0,null,6,0,4,41,0
2015,3,5,4,EV,4456,IAH,VPS,1308,1400,52,96,86,70,528,1526,42,0,0,null,0,0,6,36,0
2015,3,5,4,UA,401,BOS,IAH,1309,1309,0,273,303,267,1597,1712,30,0,0,null,30,0,0,0,0
2015,3,5,4,WN,489,MDW,BNA,1320,1345,25,90,81,65,395,1506,16,0,0,null,0,0,16,0,0
2015,3,5,4,OO,6506,SJC,DEN,1322,1322,0,156,173,151,948,1715,17,0,0,null,17,0,0,0,0
2015,3,5,4,DL,2488,MSP,PHL,1325,1436,71,145,189,129,980,1845,115,0,0,null,115,0,0,0,0
2015,3,5,4,EV,4167,MAF,IAH,1325,1345,20,86,83,60,429,1508,17,0,0,null,0,0,0,17,0
2015,3,5,4,OO,2877,EUG,LAX,1325,1433,68,134,128,104,748,1641,62,0,0,null,0,0,0,62,0
2015,3,5,4,AA,1527,DFW,PHX,1335,1509,94,162,154,129,868,1643,86,0,0,null,0,0,86,0,0
2015,3,5,4,EV,5791,IAH,LFT,1339,1447,68,58,67,31,201,1554,77,0,0,null,49,0,9,19,0
2015,3,5,4,AA,1445,DFW,SAN,1340,1414,34,186,189,159,1171,1523,37,0,0,null,3,0,34,0,0
2015,3,5,4,WN,779,ATL,MCO,1345,1552,127,85,83,63,404,1715,125,0,0,null,0,0,125,0,0
2015,3,5,4,UA,1483,SAT,ORD,1355,1411,16,156,156,122,1041,1647,16,0,0,null,0,0,13,3,0
2015,3,5,4,WN,182,SAN,SJC,1355,1505,70,80,71,57,417,1616,61,0,0,null,0,0,35,26,0
2015,3,5,4,VX,1178,SFO,EWR,1400,1536,96,305,324,304,2565,2400,115,0,0,null,97,0,18,0,0
2015,3,5,4,B6,514,LGB,JFK,1410,1745,215,319,343,317,2465,228,239,0,0,null,239,0,0,0,0
2015,3,5,4,AS,316,SEA,SFO,1410,1528,78,123,120,100,679,1728,75,0,0,null,0,0,75,0,0
2015,3,5,4,VX,736,DAL,DCA,1410,1505,55,155,166,127,1184,1851,66,0,0,null,0,0,0,0,66
2015,3,5,4,WN,4541,MDW,DEN,1415,1527,72,165,139,125,895,1646,46,0,0,null,0,0,7,39,0
2015,3,5,4,DL,2435,SEA,ATL,1420,1457,37,284,263,240,2182,2220,16,0,0,null,0,0,13,3,0
2015,3,5,4,WN,39,SAT,DAL,1430,1457,27,60,53,42,248,1550,20,0,0,null,0,0,5,15,0
2015,3,5,4,MQ,3649,ORD,DSM,1435,1500,25,74,70,55,299,1610,21,0,0,null,0,0,7,14,0
2015,3,5,4,US,756,CLT,STL,1440,1609,89,122,117,103,575,1706,84,0,0,null,0,0,56,28,0
2015,3,5,4,DL,2537,ATL,EWR,1505,1546,41,144,139,101,746,1805,36,0,0,null,0,0,0,36,0
2015,3,5,4,B6,548,TPA,HPN,1509,1912,243,165,164,127,1032,2156,242,0,0,null,0,0,31,211,0
2015,3,5,4,EV,4940,MSP,RDU,1510,1603,53,146,141,120,980,1924,48,0,0,null,0,0,45,3,0
2015,3,5,4,WN,48,BNA,HOU,1515,1731,136,135,145,123,670,1956,146,0,0,null,10,0,39,97,0
2015,3,5,4,OO,5535,SAN,DEN,1517,1749,152,137,146,115,853,2115,161,0,0,null,9,0,84,68,0
2015,3,5,4,UA,1463,EWR,LAX,1525,1628,63,371,410,322,2454,2018,102,0,0,null,39,0,63,0,0
2015,3,5,4,DL,2248,DTW,LGA,1530,1953,263,99,83,64,502,2116,247,0,0,null,0,0,226,21,0
2015,3,5,4,AA,1024,ABQ,DFW,1535,1615,40,103,101,72,569,1856,38,0,0,null,0,0,0,38,0
2015,3,5,4,WN,3138,ONT,SJC,1540,1626,46,65,68,49,333,1734,49,0,0,null,3,0,0,46,0
2015,3,5,4,DL,2297,JAX,ATL,1542,1625,43,82,63,44,270,1728,24,0,0,null,0,0,10,14,0
2015,3,5,4,AA,278,PHX,ORD,1543,1715,92,202,197,167,1440,2132,87,0,0,null,0,0,0,87,0
2015,3,5,4,WN,3581,BWI,BOS,1545,1711,86,80,148,52,369,1939,154,0,0,null,68,0,0,0,86
2015,3,5,4,US,659,PHL,RSW,1550,1650,60,176,210,147,993,2020,94,0,0,null,34,0,17,43,0
2015,3,5,4,UA,1192,IAH,SEA,1551,1715,84,296,277,251,1874,1952,65,0,0,null,0,0,29,36,0
2015,3,5,4,WN,1543,IAD,SAN,1555,1619,24,340,353,311,2253,1912,37,0,0,null,13,0,12,12,0
2015,3,5,4,US,1843,CLT,ATL,1558,1655,57,74,87,50,226,1822,70,0,0,null,13,0,57,0,0
2015,3,5,4,UA,507,ATL,EWR,1600,1639,39,134,119,90,746,1838,24,0,0,null,24,0,0,0,0
2015,3,5,4,MQ,3101,OKC,ORD,1601,1728,87,124,148,92,693,1956,111,0,0,null,24,0,12,75,0
2015,3,5,4,DL,2483,ATL,OKC,1604,1619,15,139,142,124,761,1741,18,0,0,null,3,0,0,15,0
2015,3,5,4,B6,2224,MCO,DCA,1605,1618,13,127,129,112,759,1827,15,0,0,null,2,0,13,0,0
2015,3,5,4,F9,1012,ATL,MCO,1605,1913,188,95,96,64,404,2049,189,0,0,null,108,0,80,1,0
2015,3,5,4,UA,1744,DEN,TPA,1606,1747,101,200,180,163,1506,2247,81,0,0,null,0,0,81,0,0
2015,3,5,4,EV,5460,BMI,ATL,1608,1647,39,98,107,83,533,1934,48,0,0,null,9,0,4,35,0
2015,3,5,4,UA,598,ATL,DEN,1610,1811,121,216,203,173,1199,1934,108,0,0,null,0,0,20,88,0
2015,3,5,4,WN,434,MEM,MDW,1610,1730,80,105,93,74,480,1903,68,0,0,null,0,0,0,68,0
2015,3,5,4,AA,1664,SAT,DFW,1615,1640,25,70,69,43,247,1749,24,0,0,null,0,0,12,12,0
2015,3,5,4,HA,295,OGG,HNL,1627,1638,11,37,48,29,100,1726,22,0,0,null,0,0,16,6,0
2015,3,5,4,WN,41,DAL,HOU,1630,1733,63,65,55,46,239,1828,53,0,0,null,0,0,15,38,0
2015,3,5,4,OO,4500,SFO,SLC,1638,1851,133,107,101,85,599,2132,127,0,0,null,0,0,109,18,0
2015,3,5,4,B6,2416,AUS,MCO,1640,2010,210,144,135,117,994,2325,201,0,0,null,0,0,201,0,0
2015,3,5,4,MQ,3289,SUX,ORD,1640,1846,126,96,102,78,436,2028,132,0,0,null,6,0,28,98,0
2015,3,5,4,MQ,3297,ORD,TOL,1645,1741,56,59,56,36,213,1937,53,0,0,null,10,0,0,43,0
2015,3,5,4,EV,6144,ABE,ORD,1648,1712,24,137,137,119,654,1829,24,0,0,null,0,0,0,19,5
2015,3,5,4,WN,1166,MCO,PHX,1650,1723,33,305,288,271,1849,2011,16,0,0,null,0,0,4,12,0
2015,3,5,4,UA,1566,MCO,IAH,1656,1714,18,155,166,123,854,1900,29,0,0,null,11,0,0,0,18
2015,3,5,4,DL,2592,LAX,MSY,1705,1749,44,215,203,181,1670,2312,32,0,0,null,0,0,32,0,0
2015,3,5,4,B6,167,JFK,OAK,1707,55,468,405,401,335,2576,436,464,0,0,null,0,0,0,464,0
2015,3,5,4,OO,5290,AVL,ORD,1709,1902,113,121,107,86,536,1949,99,0,0,null,0,0,0,99,0
2015,3,5,4,OO,5227,DEN,BIS,1721,1754,33,100,100,81,516,2034,33,0,0,null,0,0,33,0,0
2015,3,5,4,EV,6121,DEN,TUL,1724,1808,44,96,81,68,541,2029,29,0,0,null,0,0,0,29,0
2015,3,5,4,MQ,3675,ORD,MEM,1725,1819,54,101,119,78,491,2018,72,0,0,null,18,0,45,9,0
2015,3,5,4,B6,263,JFK,SEA,1728,1727,-1,385,424,342,2422,2131,38,0,0,null,38,0,0,0,0
2015,3,5,4,WN,4132,BNA,TPA,1730,1848,78,105,103,84,612,2131,76,0,0,null,0,0,75,1,0
2015,3,5,4,WN,886,PIT,MDW,1730,1757,27,100,111,71,402,1848,38,0,0,null,11,0,27,0,0
2015,3,5,4,HA,213,HNL,LIH,1734,1752,18,37,45,24,102,1837,26,0,0,null,0,0,8,18,0
2015,3,5,4,WN,3581,BOS,MKE,1735,2009,154,170,170,147,860,2159,154,0,0,null,0,0,0,154,0
2015,3,5,4,EV,4911,DTW,RDU,1735,1828,53,97,104,80,501,2012,60,0,0,null,7,0,53,0,0
2015,3,5,4,AA,2368,DFW,MSY,1740,1807,27,81,90,64,447,1937,36,0,0,null,9,0,11,16,0
2015,3,5,4,DL,1878,ATL,EWR,1740,2001,141,139,124,88,746,2205,126,0,0,null,109,0,0,17,0
2015,3,5,4,WN,4749,FLL,BNA,1740,1818,38,150,135,114,793,1933,23,0,0,null,0,0,23,0,0
2015,3,5,4,B6,827,BOS,BWI,1742,1849,67,92,124,89,369,2053,99,0,0,null,32,0,6,61,0
2015,3,5,4,AA,1337,LAS,DFW,1745,1821,36,150,150,126,1055,2251,36,0,0,null,0,0,5,31,0
2015,3,5,4,F9,1121,RSW,CLE,1745,1826,41,150,146,125,1025,2052,37,0,0,null,2,0,6,29,0
2015,3,5,4,EV,5066,DHN,ATL,1754,1749,-5,58,89,43,170,2018,26,0,0,null,26,0,0,0,0
2015,3,5,4,US,447,ATL,CLT,1759,1920,81,71,74,39,226,2034,84,0,0,null,3,0,13,68,0
2015,3,5,4,DL,1597,PHL,MSP,1800,2108,188,194,193,145,980,2321,187,0,0,null,0,0,0,161,26
2015,3,5,4,MQ,2901,XNA,DFW,1800,1833,33,75,78,55,280,1951,36,0,0,null,3,0,0,33,0
2015,3,5,4,B6,1013,JFK,LGB,1805,1932,87,385,415,345,2465,2327,117,0,0,null,30,0,0,56,31
2015,3,5,4,DL,1310,GSO,ATL,1807,1859,52,97,99,59,306,2038,54,0,0,null,8,0,10,36,0
2015,3,5,4,MQ,3106,DFW,TYR,1810,1827,17,44,54,23,102,1921,27,0,0,null,10,0,0,6,11
2015,3,5,4,B6,478,JAX,JFK,1828,309,521,152,124,95,828,513,493,0,0,null,1,0,0,492,0
2015,3,5,4,AA,267,LAX,HNL,1830,2230,240,368,376,352,2556,246,248,0,0,null,8,0,0,240,0
2015,3,5,4,WN,4108,MEM,HOU,1830,1909,39,105,109,88,484,2058,43,0,0,null,4,0,0,31,8
